marca,modelo,ano inicio,ano fim,link para o pdf,tipo de fixação,alerta,kit fixação,barras o-plus de alumínio,barras o-plus de aço,barras airo de alumínio,barras airo de alumínio com fixação,barras optima de aço,adaptador optima,alarme,barras transversais de alumínio opção 1,barras transversais de alumínio opção 2,barras transversais de aço,
Citroën, C3 - 5 portas (III - tecto normal),2016, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-804.pdf?v=1617014427, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C3 Picasso (com barras),2009,2013, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
Citroën, C3 Picasso (com barras),2013, , , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
Citroën, C3 Aircross (com barras),2017, , , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-p-veiculos-com-barras-longitudinais-cruz-airo-r128-924-795|59.743, , barras-de-tejadilho-em-aco-transversais-cruz-oplus-sr-130-921-936|59.680,
Citroën, C4 (I) - 3 portas,2004,2011, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-004.pdf?v=1617014431, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 (I) - 5 portas,2004,2011, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-004.pdf?v=1617014431, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 (II) - 5 portas,2011, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-482.pdf?v=1617014425, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 sedan - 4 portas,2008, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-465.pdf?v=1617014426, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at108-924-705|59.728, barras-de-tejadilho-em-aco-preto-cruz-oplus-st110-921-305|59.733, barras-de-tejadilho-em-aluminio-cruz-airo-t108-924-771|59.735, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Picasso (I),2007,2013, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-435.pdf?v=1617014426, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx120-921-360|59.718, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Picasso (II),2013, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-667.pdf?v=1617014428, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at128-924-715|59.724, barras-de-tejadilho-em-aco-preto-cruz-oplus-st130-921-315|59.732, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Grand Picasso (I),2007,2013, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-431.pdf?v=1617014426, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Grand Picasso (I - com barras),2007,2013, , R,1, , , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-135-cm|59.909, ,
Citroën, C4 Grand Picasso (II - tecto normal),2013,,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-810_212e80a3-ac02-45f6-a39b-dfe0dd4af0bd.pdf?v=1655884758,R,, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at128-924-715|59.724, barras-de-tejadilho-em-aco-preto-cruz-oplus-st130-921-315|59.732, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737,,,, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750,,,,
Citroën, C4 Grand Picasso (II - c/railing integrado),2013, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-531.pdf?v=1617014429, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-130-921-385|59.816, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-128-925-705|59.747, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Grand Spacetourer,2018, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-810.pdf?v=1617014427, F,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at128-924-715|59.724, barras-de-tejadilho-em-aco-preto-cruz-oplus-st130-921-315|59.732, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Grand Spacetourer (II - c/railing integrado),2018, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-531.pdf?v=1617014429, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-130-921-385|59.816, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-128-925-705|59.747, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Aircross (com pontos de fixação),2012, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-608.pdf?v=1617014427, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx120-921-360|59.718, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Aircross (com rail integrado),2012, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-509.pdf?v=1617014430, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Cactus (com barras),2014,2018, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-551.pdf?v=1617014431, R,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C4 Cactus - 5 portas,2018, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-841.pdf?v=1617014427, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C5 sedan - 4 portas (I),2001,2008, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-055.pdf?v=1617014427, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax108-924-755|59.730, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx110-921-355|59.717, barras-de-tejadilho-em-aluminio-cruz-airo-x108-924-781|59.738, , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C5 sedan - 4 portas (II),2008, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-081.pdf?v=1617014422, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx120-921-360|59.718, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C5 Break (I com barras),2001,2008, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
Citroën, C5 Tourer (II com barras),2008, , , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-p-veiculos-com-barras-longitudinais-cruz-airo-r128-924-795|59.743, , barras-de-tejadilho-em-aco-transversais-cruz-oplus-sr-130-921-936|59.680,
Citroën, C6 sedan - 4 portas,2005,2012, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-081.pdf?v=1617014422, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx120-921-360|59.718, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C8 - 5 portas MPV (II - T-profile),2002, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-076.pdf?v=1617014422, C,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, C15 (Box),1984,2005,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934330-Lv7.pdf?v=1666775325, F,1,kit-4-suportes-cruz-c15-tourneo-transit-connect-02-13-934-330|59.830-3,,jogo-2-barras-cargo-xpro-sf-115-923-052|59.820,,,,,,,,,
Citroën, C-Crosser - 5 portas (com barras),2007, , , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-p-veiculos-com-barras-longitudinais-cruz-airo-r128-924-795|59.743, , barras-de-tejadilho-em-aco-transversais-cruz-oplus-sr-130-921-936|59.680,
Citroën, C-Elysse sedan - 4 portas,2012, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-663.pdf?v=1617014426, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, DS4 - 5 portas,2011, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-737.pdf?v=1617014427, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, DS5 - 5 portas,2012, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-734.pdf?v=1617014426, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at128-924-715|59.724, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Citroën, Jumper L1H1 (II),1994,2006,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L1H2 (II),1994,2006,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L2H1 (II),1994,2006,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L2H2 (II),1994,2006,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L2H3 (II),1994,2006,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper GV L3H2 (II),1994,2006,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L1H1 (III),2006,2014,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L1H2 (III),2006,2014,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L2H1 (III),2006,2014,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L2H2 (III),2006,2014,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L3H2 (III),2006,2014,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L3H3 (III),2006,2014,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L4H2 (III),2006,2014,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L4H3 (III),2006,2014,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L1H1 (III.2),2014, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L1H2 (III.2),2014, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L2H1 (III.2),2014, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L2H2 (III.2),2014, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L3H2 (III.2),2014, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L3H3 (III.2),2014, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L4H2 (III.2),2014, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumper L4H3 (III.2),2014, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934406.pdf?v=1645636709, F,1, kit-6-suportes-cruz-jumper-ducato-boxer-94-06-14-14-daily-00-14-14|99.000-5, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Citroën, Jumpy L1 (I),1995,2007, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934328.pdf?v=1645625072, F,1,kit-4-suportes-cruz-jumpy-scudo-expert-07-934-328|59.830-2, ,jogo-2-barras-cargo-xpro-sf-115-923-052|59.820, , , , ,, , , ,
Citroën, Jumpy L2 (I),1995,2007, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934328.pdf?v=1645625072, F,1,kit-4-suportes-cruz-jumpy-scudo-expert-07-934-328|59.830-2, ,jogo-2-barras-cargo-xpro-sf-115-923-052|59.820, , , , ,, , , ,
Citroën, Jumpy L1H1 (II),2007,2016,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934432.pdf?v=1645715308, F,1,kit-6-suportes-cruz-jumpy-scudo-expert-07-16-h1-proace-13-16-h1|59.831-15, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-145-923-066|59.825, , , , , , , , ,
Citroën, Jumpy L2H1 (II),2007,2016,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934432.pdf?v=1645715308, F,1,kit-6-suportes-cruz-jumpy-scudo-expert-07-16-h1-proace-13-16-h1|59.831-15, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-145-923-066|59.825, , , , , , , , ,
Citroën, Jumpy L1H1(XS/compact - 4 pontos fixação),2016, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934411.pdf?v=1645711359, F,1,kit-6-suportes-cruz-jumpy-dispatch-expert-proace-16-934-411|99.000-9, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-145-923-066|59.825, , , , , , , , ,
